Identifier,DataFile,Points,High point X,High point Y,High point elevation
1904,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001904.lda,9476,413074.744,5280806.597,228.628998
1905,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001905.lda,29357,413008.813,5280814.749,251.186005
1906,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001906.lda,32067,413024.304,5280836.752,260.526001
1907,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001907.lda,10469,413048.181,5280837.546,258.113007
1908,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001908.lda,42577,413006.77,5280845.255,261.234985
1909,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001909.lda,24323,413055.653,5280851.588,260.942993
1910,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001910.lda,17816,412998.819,5280867.979,268.928986
1911,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001911.lda,6961,412966.242,5280898.261,270.162994
1912,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001912.lda,6257,412965.596,5280915.442,276.171997
1913,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001913.lda,16593,412971.18,5280927.622,285.493988
1914,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001914.lda,16134,412992.048,5280982.829,312.084015
1915,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001915.lda,16973,413007.34,5280983.679,307.100006
1916,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001916.lda,17007,412986.05,5281016.797,325.201996
1917,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001917.lda,67,413066.564,5281083.159,293.492004
1918,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001918.lda,3571,413026.618,5280792.256,233.294998
1919,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001919.lda,4404,413093.929,5280799.464,216.929993
1920,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001920.lda,15722,413007.587,5280811.754,249.164993
1921,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001921.lda,9744,412996.671,5280817.599,249.014008
1922,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001922.lda,4644,413077.216,5280820.985,234.371002
1923,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001923.lda,35477,413042.402,5280837.867,259.664001
1924,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001924.lda,9166,413039.009,5280854.563,263.48999
1925,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001925.lda,29591,413022.377,5280860.033,266.915009
1926,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001926.lda,12444,412995.207,5280868.96,267.96701
1927,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001927.lda,16399,412977.365,5280900.509,276.778015
1928,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001928.lda,12099,412968.941,5280913.31,277.039001
1929,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001929.lda,14676,412971.056,5280924.046,282.424988
1930,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001930.lda,10360,413004.581,5280936.053,293.687012
1931,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001931.lda,11830,412993.403,5280978.72,309.630005
1932,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001932.lda,12573,413060.015,5280985.607,289.105011
1933,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001933.lda,10208,412952.42,5281012,318.351013
1934,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001934.lda,22838,412955.938,5281015.327,322.354004
1935,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001935.lda,5414,412970.669,5281038.943,328.345001
1936,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001936.lda,842,413001.252,5280773.32,227.216003
1937,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001937.lda,1940,413004.456,5280800.662,241.533997
1938,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001938.lda,21779,413023.428,5280809.485,243.528
1939,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001939.lda,27866,413006.587,5280820.581,252.871002
1940,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001940.lda,12478,413006.805,5280830.863,257.127991
1941,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001941.lda,15308,412971.653,5280865.117,259.196991
1942,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001942.lda,35651,413016.741,5280864.574,269.494995
1943,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001943.lda,10252,412964.229,5280958.358,293.024994
1944,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001944.lda,11790,412990.111,5280967.19,306.393005
1945,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001945.lda,20,412963.686,5280812.88,231.110001
1946,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001946.lda,1727,412962.115,5280829.432,243.022003
1947,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001947.lda,9096,412990.349,5280841.184,254.182999
1948,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001948.lda,41181,413001.55,5280853.885,263.404999
1949,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001949.lda,15848,413051.814,5280854.686,261.795013
1950,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001950.lda,7710,413055.351,5280867.629,263.739014
1951,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001951.lda,6878,413138.667,5280873.319,215.550995
1952,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001952.lda,16631,412986.208,5280881.618,270.812012
1953,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001953.lda,21094,412989.367,5280898.704,279.730011
1954,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001954.lda,18547,412986.18,5280910.044,283.503998
1955,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001955.lda,9256,412979.72,5280932.043,289.899994
1956,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001956.lda,4066,413019.695,5281016.227,311.039001
1957,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001957.lda,316,413099.922,5281043.554,271.196991
1958,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001958.lda,296,413037.31,5280760.747,217.893997
1959,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001959.lda,1946,412981.934,5280772.597,219.169998
1960,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001960.lda,4351,413066.023,5280790.427,218.404999
1961,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001961.lda,19940,413044.019,5280836.608,257.73999
1962,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001962.lda,18729,413065.069,5280866.727,261.403015
1963,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001963.lda,8516,413002.091,5280928.894,291.773987
1964,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001964.lda,2605,413135.472,5280979.75,236.582001
1965,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001965.lda,15778,412988.051,5281047.56,326.833008
1966,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001966.lda,2559,413061.185,5280763.634,206.988998
1967,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001967.lda,11810,413050.251,5280781.435,220.714996
1968,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001968.lda,4915,413033.825,5280785.714,227.748001
1969,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001969.lda,3080,412991.697,5280794.386,233.054993
1970,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001970.lda,11491,413055.373,5280798.551,231.927002
1971,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001971.lda,247,413136.62,5280839.985,215.365005
1972,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001972.lda,51,413144.752,5280845.517,212.070999
1973,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001973.lda,22236,413030.21,5280865.899,267.391998
1974,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001974.lda,7077,412966.42,5280902.159,270.279999
1975,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001975.lda,6337,413072.033,5280958.511,273.321991
1976,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001976.lda,537,413094.125,5280796.807,218.020996
1977,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001977.lda,22231,413011.273,5280808.956,246.080002
1978,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001978.lda,8965,412982.4,5280820.917,243.375
1979,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001979.lda,13134,413017.656,5280840.658,259.856995
1980,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001980.lda,19133,413088.28,5280951.545,269.667999
1981,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001981.lda,3244,412985.745,5280998.367,318.118011
1982,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001982.lda,11,412958.324,5281040.087,323.931
1983,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001983.lda,33308,413071.231,5280847.807,253.235001
1984,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001984.lda,14442,413056.84,5280856.77,260.817993
1985,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001985.lda,13640,413019.477,5280861.44,267.207001
1986,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001986.lda,38121,413023.411,5280864.712,267.464996
1987,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001987.lda,5654,413170.436,5280899.846,204.410004
1988,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001988.lda,15742,412985.15,5280951.768,297.807007
1989,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001989.lda,1654,413089.768,5280964.378,269.447998
1990,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001990.lda,1500,413014.105,5281037.61,311.733002
1991,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001991.lda,81,413063.565,5280765.361,201.977997
1992,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001992.lda,380,412976.507,5280772.557,219.873993
1993,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001993.lda,6130,412993.29,5280842.419,254.352997
1994,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001994.lda,10657,413042.919,5280863.773,264.035004
1995,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001995.lda,30,413189.467,5280929.189,205.113007
1996,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001996.lda,2472,412942.576,5281004.697,306.67099
1997,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001997.lda,4481,412985.87,5281014.663,322.459015
1998,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001998.lda,37,413036.18,5280759.723,212.455994
1999,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001999.lda,353,413036.827,5280760.783,218.214005
2000,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002000.lda,633,413097.035,5280807.394,217.444
2001,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002001.lda,9485,413114.699,5280870.903,233.449997
2002,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002002.lda,4172,412967.538,5280877.845,260.449005
2003,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002003.lda,4252,412958.427,5280936.361,279.126007
2004,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002004.lda,2523,412968.368,5280975.407,301.769012
2005,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002005.lda,2602,413028.095,5280977.239,294.570007
2006,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002006.lda,15851,412973.602,5281043.508,327.35199
2008,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002008.lda,5,412985.19,5280763.252,217.580002
2009,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002009.lda,6434,413052.019,5280793.054,228.087006
2010,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002010.lda,6717,412993.371,5280809.932,240.867996
2011,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002011.lda,8528,413006.049,5280834.053,255.233994
2012,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002012.lda,9003,412985.377,5280864.876,261.492004
2013,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002013.lda,11364,413037.774,5280873.886,266.929993
2014,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002014.lda,10244,412974.998,5280922.575,281.936005
2015,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002015.lda,16844,412944.603,5281027.688,318.761993
2016,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002016.lda,2488,412977.497,5280780.954,219.723999
2017,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002017.lda,14913,413016.773,5280849.489,261.05899
2018,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002018.lda,66,413149.224,5280849.831,206.733002
2019,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002019.lda,27186,413012.595,5280869.341,269.265991
2020,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002020.lda,17746,413023.647,5280901.579,277.328003
2022,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002022.lda,6599,413000.461,5280784.97,230.983002
2023,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002023.lda,3080,413057.259,5280797.763,228.330994
2024,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002024.lda,3593,412995.528,5280808.892,241.057999
2025,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002025.lda,8984,413084.072,5280881.109,253.666
2026,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002026.lda,4083,412990.284,5280905.301,281.576996
2027,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002027.lda,9367,412957.43,5281012.79,319.273987
2028,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002028.lda,402,413039.321,5280762.442,216.794998
2029,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002029.lda,1260,413092.956,5280795.27,208.914001
2030,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002030.lda,1574,412985.167,5280800.526,231.826004
2031,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002031.lda,7748,413044.941,5280831.189,251.875
2032,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002032.lda,2323,412966.677,5280831.984,238.630997
2034,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002034.lda,12057,413022.155,5280897.71,277.062988
2035,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002035.lda,844,412980,5280779.218,218.658005
2036,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002036.lda,499,412979.437,5280785.143,221.044006
2037,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002037.lda,825,413190.795,5280918.022,205.625
2038,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002038.lda,2,412888.278,5280977.183,291.049988
2039,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002039.lda,4944,412983.676,5281010.323,320.436005
2040,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002040.lda,4133,412936.536,5281020.509,316.010986
2041,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002041.lda,1660,413040.139,5280766.518,217.643005
2042,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002042.lda,3308,413059.002,5280772.212,204.541
2043,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002043.lda,598,412966.247,5280861.023,251.067001
2044,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002044.lda,10809,413013.852,5280868.398,267.924988
2045,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002045.lda,6495,413100.847,5280932.948,258.877991
2046,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002046.lda,10894,412966.847,5281010.223,319.519012
2047,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002047.lda,3644,412979.977,5280855.562,253.557007
2048,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002048.lda,9210,413004.325,5280865.018,265.386993
2049,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002049.lda,5573,413009.589,5280896.019,279.075989
2050,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002050.lda,15170,412970.099,5280960.592,293.554993
2051,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002051.lda,1279,412983.992,5280776.519,218.350998
2052,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002052.lda,6941,413069.521,5280801.656,223.699005
2053,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002053.lda,8717,413001.958,5280810.362,243.766006
2054,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002054.lda,5,413112.048,5280821.058,211.682999
2055,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002055.lda,32783,412971.895,5280964.285,295.748993
2056,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002056.lda,40756,412981.878,5281015.165,320.70401
2057,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002057.lda,3131,413031.26,5280868.901,264.325012
2058,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002058.lda,25001,412986.921,5280902.791,277.403992
2059,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002059.lda,4083,412998.942,5280903.092,279.579987
2060,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002060.lda,7601,412973.84,5280918.024,277.526001
2061,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002061.lda,2895,412934.871,5281018.967,314.449005
2062,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002062.lda,12,413039.417,5280764.908,209.880997
2063,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002063.lda,14598,413002.831,5280828.138,250.729004
2064,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002064.lda,9941,413035.586,5280830.995,252.781998
2065,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002065.lda,2643,413073.854,5280802.444,221.399002
2066,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002066.lda,964,413151.255,5280851.88,204.654999
2067,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002067.lda,13768,412965.056,5281019.406,319.824005
2068,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002068.lda,1027,412979.019,5281057.968,323.347992
2069,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002069.lda,18671,412981.481,5280965.91,300.147003
2070,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002070.lda,14,412974.988,5281055.177,323.701996
2071,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002071.lda,66,413064.253,5280767.858,197.332001
2072,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002072.lda,652,413077.219,5280793.669,212.283997
2073,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002073.lda,5309,412960.67,5281014.316,317.032013
2074,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002074.lda,36567,412986.797,5281025.199,320.497986
2075,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002075.lda,3805,413047.621,5280787.668,222.914993
2076,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002076.lda,5677,413065.714,5280798.632,222.117996
2077,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002077.lda,18523,412989.951,5281025.425,319.973999
2079,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002079.lda,26704,412975.087,5281014.297,318.872986
2080,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002080.lda,20203,412963.729,5281018.451,317.588013
2081,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002081.lda,33897,412969.576,5281019.318,318.987
2082,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002082.lda,5915,413002.143,5280831.444,249.832001
2083,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002083.lda,510,412940.351,5280891.615,241.830994
2085,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002085.lda,25882,412973.684,5281023.275,319.454987
2086,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002086.lda,149,412976.982,5281056.946,322.140991
2087,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002087.lda,39,412892.586,5280980.492,290.69101
2088,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002088.lda,251,413066.574,5280771.512,198
2090,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002090.lda,290,412942.339,5281025.869,312.160004
2091,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002091.lda,38991,412977.331,5281027.63,319.205994
2092,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002092.lda,384,413046.34,5280768.93,215.350998
2093,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002093.lda,821,413058.151,5280783.388,209.598999
2094,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002094.lda,532,413089.866,5280797.44,208.658997
2095,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002095.lda,1,412891.261,5280979.874,289.588989
2096,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002096.lda,23854,412977.904,5281030.28,318.936005
2097,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002097.lda,1150,413076.618,5280791.126,207.097
2098,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0002098.lda,23,412906.722,5280992.322,296.778992
